id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mức độ giao dịch,Mặt tiền,Chiều sâu,Ưu điểm BĐS,Nội thất,Số ban công,Hướng ban công,Tiện ích,Width_m,Is_MatTien,Price_Per_m2,Floors
306291348,10,Ngay Hẻm 180 Lạc Long Quân - 4x18 - 3 Tầng Nhà Mới Vào Đón Tết - Chỉ 10 Tỷ Hai,"10,2 tỷ",10.2,150 triệu/m²,68.0,Quận 11,"Đ. Lạc Long Quân, P. 10, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306291348,"Hẻm xe tải 10 mét cách trục mặt tiền Lạc Long Quân 70 Mét thông Minh Phụng Nhà vuông vức ngang 4M Nhà 3 Tầng 6phòng ngủ Chủ rất gấp bán, còn thương lượng Ngay Đầm Sen trung tâm quận 11 giáp BV ĐH Y TP HCM. ĐH Bách Khoa Liên hệ: SĐT 1 093 809 **** Hiện số Thông tin chi tiết Mặt tiền 4m",,4m,,,,,,,4.0,1,150.0,3.0
306295153,10,"Bán nhà căn góc 2 mặt tiền Cư Xá Phú Bình, Lạc Long Quân 6 x13m, trệt 2 lầu sân thượng giá 7.8 tỷ","7,8 tỷ",7.8,"127,87 triệu/m²",61.0,Quận 11,"Đ. Lạc Long Quân, P. 5, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306295153,"Bán nhà căn góc 2 mặt tiền Cư Xá Phú Bình, Lạc Long Quân, Phường 5, Quận 11. - Diện tích: 6 x 13m. - DTCN: 61 m2. - Kết cấu: Trệt - 2 lầu - sân thượng. - Nhà mới đẹp, vào ở liền. - Cách mặt tiền đường chính 20m. - Trung tâm Quận 11, xung quanh đầy đủ tiện ích. - Giá: 7.8 Tỷ/Thương lượng. - L/H: 0964204764 Trinh. Liên hệ: SĐT 1 096 420 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Căn góc",,,,Căn góc,,,,,6.0,0,127.87,3.5
306293958,10,Nhà góc 2MT đường 3/2 Q. 11. Giao thông khá sôi động đặc biệt phát triển kinh tế thương mại khu vực,35 tỷ,35.0,"419,66 triệu/m²",83.4,Quận 11,"Đ. 3/2, P. 12, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306293958,"Nhà đang có hợp đồng thuê ổn định 60tr/tháng. 720tr/năm. Hợp đồng còn 5 năm. Nhà thích hợp để cho thuê, đầu tư, giữ tài sản. Đường 3 Tháng 2 là một trong những tuyến đường huyết mạch, sầm uất của TP. Hồ Chí Minh, thuộc địa phận các quận 10, quận 11 và một phần của quận Tân Bình. Đây là tuyến đường có vị trí đắc địa và vai trò quan trọng, giúp kết nối các khu vực trung tâm thành phố với các quận lân cận. Với chiều dài hơn 6 km, đường 3 Tháng 2 mang đến sự thuận tiện cho việc di chuyển, kinh doanh và các hoạt động thương mại sôi động. - Diện tích: 7m x 18m, DTCN 83.4m2, DTSD 212m2. - Kết cấu: 1 trệt 1 lửng 1 lầu ST. - Giá bán: 35 tỷ. - Pháp lý: Sổ hồng chính chủ. - Call: 0906082089 Linh Kawaii. Được biết đến với hàng loạt cửa hàng, nhà hàng, quán ăn, và các dịch vụ mua sắm đa dạng, đường 3 Tháng 2 là nơi thu hút nhiều cư dân, khách du lịch và doanh nghiệp, đặc biệt vào các dịp lễ tết hoặc sự kiện lớn. Đường 3 Tháng 2 không chỉ là điểm đến quen thuộc của người dân địa phương mà còn là tuyến đường có tiềm năng lớn cho các nhà đầu tư bất động sản. Thu gọn Liên hệ: SĐT 1 090 608 **** Hiện số",,,,,,,,,3.0,1,419.66,2.5
306279623,11,Bình Thới 4 tấm 75m2 (5x15)m [XE HƠI THÔNG - QUY HOẠCH ĐỒNG BỘ],"9,7 tỷ",9.7,"129,33 triệu/m²",75.0,Quận 11,"Đ. Bình Thới, P. 10, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306279623,"Bán nhà đường Bình Thới, Phường 10, Quận 11 Diện tích: 75m2 (5x15)m vuông thành sắc cạnh Kết cấu 4 tầng đúc BTCT kiên cố Nhà chính chủ lâu đời xây dựng kiên cố, hoàn công đầy đủ Hẻm xe hơi thông bàn cờ, khu vực quy hoạch đồng bộ Vị trí ngay ngã 3 Minh Phụng - Bình Thới, xung quanh đầy đủ tiện ích Mức giá: 9.7 tỷ còn bớt cho khách thiện chí Liên hệ: SĐT 1 070 821 **** Hiện số",,,,,,,,,5.0,0,129.33,4.0
306279848,11,Đường nhựa 10m Minh Phụng - Tiện ở & làm Văn phòng công ty,"8,65 tỷ",8.65,"192,22 triệu/m²",45.0,Quận 11,"Đ. Minh Phụng, P. 10, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306279848,"Bán nhà đường Minh Phụng, Phường 10, Quận 11 Diện tích: 43m2 (3.5x13)m vuông vức công nhận đủ Kết cấu 3 tầng trệt 2 lầu, sân thượng trước Nhà xây dựng kiên cố, hoàn công đầy đủ, chính chủ lâu đời Đường nhựa 10m có vỉa hè thích hợp để ở & làm văn phòng công ty Khu vực quy hoạch đồng bộ khang trang, ngay ngã tư Hàn Hải Nguyên - Minh Phụng Mức giá: 8.65 tỷ thương lượng 0708210466 Liên hệ: SĐT 1 070 821 **** Hiện số",,,,,,,,,3.5,0,192.22,3.5
306281193,11,Ngay vòng xoay Lê Đại Hành 79m2 xe hơi đỗ cửa gần mặt tiền,7 tỷ,7.0,"88,61 triệu/m²",79.0,Quận 11,"Đ. Bình Thới, P. 11, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306281193,"Bán nhà đường Bình Thới, Phường 11, Quận 11. Diện tích: 79m2 (4x16)m nở hậu 7m. Kết cấu 2 tầng trệt gác. Nhà cũ tiện xây mới, khuôn đất đẹp thông số chuẩn. Hẻm 4m thông Lê Đại Hành, 30m ra hẻm xe tải gần mặt tiền. Vị trí trung tâm ngay vòng xoay Lê Đại Hành, gần Lữ Giá - giáp Quận 10. Mức giá: 7 tỷ còn bớt cho khách thiện chí. Liên hệ: SĐT 1 070 821 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Vị trí trung tâm, Đất vuông - nở hậu, Xây mới",,,,"Vị trí trung tâm, Đất vuông - nở hậu, Xây mới",,,,,4.0,0,88.61,2.0
306288432,11,"Căn 162_Âu Cơ, Q.11, hẻm xe tải 10m, 31m², ngang 4.6m, 3 tầng, chỉ 6.9 tỷ","6,9 tỷ",6.9,"222,58 triệu/m²",31.0,Quận 11,"Đ. Âu Cơ, P. 14, Q. 11, Tp. Hồ Chí Minh",3.0,3.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306288432,"+phù hợp gđ trẻ, mua lần đầu ở ngay hoặc giữ tiền. -Gần chợ Tân Phú, Trường học Âu Cơ, đầy đủ tiện ích. -Nhà 3 tầng , hẻm rộng 10m, thông Bình Thới, đi Q.10, Tân Bình cực tiện. -Sổ hồng riêng, công chứng trong vài nốt nhạc0962727672 - Điền Phát_hữu duyên kết nối. Liên hệ: SĐT 1 096 272 **** Hiện số Thông tin chi tiết Mặt tiền 4,6m",,"4,6m",,,,,,,10.0,1,222.58,3.0
306289218,11,Chính chủ bán nhà mthẻm 8m lạc long quân q11 - kinh doanh đa ngành - xây tự do 5 tầng - chỉ 7.4 tỷ,"7,4 tỷ",7.4,185 triệu/m²,40.0,Quận 11,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",1.0,1.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306289218,"CHÍNH CHỦ BÁN NHÀ MẶT TIỀN HẺM 8M LẠC LONG QUÂN Q11 - KINH DOANH ĐA NGÀNH - XÂY TỰ DO 5 TẦNG - CHỈ 7.4 TỶ! Vị trí & Ưu thế: Lạc Long Quân, P.3, Q.11 (khu Bình Thới). Mặt tiền hẻm 8m thông thoáng, vị trí đắc địa ngay khu dân trí cao, kết nối nhanh Q.10 và Tân Phú chỉ 5 phút. Diện tích & Kết cấu: 40m2 (3.5m x 11.5m). Hiện trạng Trệt, Lửng, Lầu (2PN). Phù hợp khách mua xây mới theo nhu cầu vì khu vực cho phép xây đến 5 Tầng. Tiềm năng kinh doanh: Hẻm nhựa rộng 8m xe hơi tránh nhau, cực kỳ lý tưởng để mở văn phòng công ty, Spa, Shop thời trang hoặc kinh doanh đa ngành nghề ngay tại nhà. Pháp lý & Giá: Sổ hồng riêng chính chủ, pháp lý chuẩn chỉnh, mua bán nhanh. Giá chào: 7.4 Tỷ (Thương lượng). #BánNhàQuận11 #LạcLongQuân #HẻmKinhDoanh #XâyMới #pham_tuan_bds Liên hệ: Phạm Tuấn: 0948292807Zalo) Hỗ trợ kiểm tra chỉ giới xây dựng và hẹn lịch xem thực tế nhà 24/7. Thu gọn Liên hệ: SĐT 1 094 829 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao, Xây mới",,,,"Dân trí cao, Xây mới",,,,,8.0,1,185.0,2.5
306288199,11,"Bán gấp nhà hẻm xe tải Ông Ích Khiêm Phường 14 Q11, 4.5x12m, 3 TẦNG - Giá 9.9 tỷ - KD đỉnh","9,9 tỷ",9.9,180 triệu/m²,55.0,Quận 11,"Đ. Ông Ích Khiêm, P. 14, Q. 11, Tp. Hồ Chí Minh",3.0,3.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306288199,"Vị trí cực đẹp: hẻm rộng 8m thông thoáng, xe hơi tránh Thuộc Phường Phú Thọ trung tâm Quận 11 Diện tích: 55m2 (4.5x12m), nở hậu nhẹ Kết cấu: 1 trệt 2 lầu 3PN ban công thoáng Khai thác cho thuê, kinh doanh cực tốt Tiện ích xung quanh: Gần trường học, UBND, trung tâm y tế Khu dân cư đông đúc, tiện sinh hoạt Giao thông thuận lợi đi các quận trung tâm * Pháp lý rõ ràng công chứng trong ngày * Giá chốt nhanh 9.9 tỷ còn thương lượng * Liên hệ: Thái Lê 0398060828 - tận mắt xem nhà. Thu gọn Liên hệ: SĐT 1 039 806 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m Ưu điểm BĐS Giao thông thuận lợi, Đất vuông - nở hậu",,"4,5m",,"Giao thông thuận lợi, Đất vuông - nở hậu",,,,,8.0,1,180.0,3.0
306288968,11,"Bán nhà góc Đường Trịnh Đình Trọng P5 Q11 - 4,1x14 - 3 tầng - 8,5 tỷ","8,5 tỷ",8.5,170 triệu/m²,50.0,Quận 11,"Đ. Trịnh Đình Trọng, P. 5, Q. 11, Tp. Hồ Chí Minh",3.0,3.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306288968,"Bán nhà góc 3 mặt hẻm 8m Đường Trịnh Đình Trọng, Phường 5, Quận 11, gần ngã tư Âu Cơ - Lạc Long Quân. DT: 4,1 x 14 - công nhận 50m2 Kết cấu: trệt, lửng, lầu - 3 phòng ngủ, 3wc Sổ hồng vuông, hoàn công đủ Phù hợp cho gia đình có xe hơi, hoặc xây mới được 5 tầng Giá 8,5 tỷ LH: Mr.Dũng CD 0911036373 Liên hệ: SĐT 1 091 103 **** Hiện số Thông tin chi tiết Mặt tiền 4,1m Hướng ban công Đông Nam Ưu điểm BĐS Xây mới",,"4,1m",,Xây mới,,,Đông Nam,,4.1,1,170.0,2.5
306288291,11,"Quận 11, nhà mới tinh đường Lạc Long Quân, P5, 3PN, hẻm xe tải tới nhà, giá chỉ 4,980 tỷ","4,98 tỷ",4.98,"131,05 triệu/m²",38.0,Quận 11,"Đ. Lạc Long Quân, P. 5, Q. 11, Tp. Hồ Chí Minh",11.0,3.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306288291,"Quận 11 - nhà đẹp - mới 100% full nội thất - giá chỉ 4 tỷ 980 triệu TL. DT: 3,4 x 12m. DTCN 38m, Sàn 56,5m, Kết cấu: 1 trệt, 1 lầu, 3PN (có phòng dưới trệt), 2WC. Nhà hẻm 1/ Lạc Long Quân, P5, Q11, hẻm xe tải tới nhà. Hướng: Đông Bắc. Giá: 4,98tỷ tl. Xem nhà 0938891423 Liên hệ: SĐT 1 093 889 **** Hiện số",,,,,,,,,3.4,0,131.05,2.0
306288109,11,"Giảm sâu 500tr, nhà hẻm 8m ông ích khiêm q11, 36m2, 2 tầng. giá 5.3 tỷ- kd đỉnh","5,3 tỷ",5.3,"147,22 triệu/m²",36.0,Quận 11,"Đ. Ông Ích Khiêm, P. 14, Q. 11, Tp. Hồ Chí Minh",2.0,2.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306288109,"Vị trí: Hẻm 8m thông, kinh doanh sầm uất đường Ông Ích Khiêm, Phường Phú Thọ, Quận 11 Kết nối nhanh Lạc Long Quân Âu Cơ Ba Tháng Hai Diện tích công nhận: 36m2 (3,8x9m), nở hậu tài lộc Kết cấu: 1 trệt 1 lầu 2 phòng ngủ, 2WC Phù hợp: ở, mở văn phòng, spa, shop online, cho thuê Pháp lý: Sổ hồng riêng, công chứng ngay Tiện ích 1km: Trường học các cấp, UBND phường Chợ Phú Thọ, siêu thị, ngân hàng Gần khu dân cư đông đúc, an ninh Giá mới chỉ 5.3 tỷ còn thương lượng Liên hệ: Thái Lê 0398060828 - tận mắt xem nhà. Thu gọn Liên hệ: SĐT 1 039 806 **** Hiện số Thông tin chi tiết Mặt tiền 3,8m Ưu điểm BĐS Đất vuông - nở hậu",,"3,8m",,Đất vuông - nở hậu,,,,,3.8,1,147.22,2.0
306291461,11,Nhà hẻm xe hơi gần 3/2- 4 tầng- không lg- 3pn- cách mặt tiền 20m,"5,35 tỷ",5.35,"178,33 triệu/m²",30.0,Quận 11,"Đ. 3/2, P. 1, Q. 11, Tp. Hồ Chí Minh",3.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306291461,"NHÀ HẺM XE HƠI GẦN 3/2- 4 TẦNG- KHÔNG LG- 3PN- CÁCH MẶT TIỀN 20M - Kết cấu: BTCT 1 trệt 2 lầu sân thượng - Ưu điẻm: gần mặt tiền, hẻm ô tô tải rộng 5m, gần bệnh viện chợ rẫy, Phạm Ngọc Thạch, đại học Kinh Tế, Y Dược, chủ thiện chí bán, khu vực an ninh dân trí Liên hệ: SĐT 1 093 717 **** Hiện số",,,,,,,,,5.0,0,178.33,3.5
306287718,11,"Bán nhà Lạc Long Quân ( 4 x 18 ) Hẻm 8m sát mặt tiền, 5 tầng vào ở ngay nhỉnh 11 tỷ.","11,9 tỷ",11.9,"165,28 triệu/m²",72.0,Quận 11,"Đ. Lạc Long Quân, P. 5, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306287718,"+ HẺM XE HƠI NGỦ TRONG NHÀ SÁT MẶT TIỀN LẠC LONG QUÂN SÁT BÊN ĐẦM SEN _ CẠNH TRƯỜNG CAO ĐẲNG _ TRUNG TÂM THƯƠNG MẠI Q11 [ 4 X 18 ] NHÀ 5 TẦNG ĐÚC _ SỔ VUÔNG HOÀM CÔNG ĐỦ. + Nhà trệt lửng 2 lầu sân thượng với 4PN vệ sinh khép kin, có thể thêm PN nếu cần. + Vị trí: Sát Mặt tiền Lạc Long Quân, cạnh Trường Cao Đẳng và TTTM(tương lai) bên công viên nước Đầm Sen.. + Nhà phù hợp: Gia đình ở, KD Online, KD văn phòng công ty, Spa, Nail, Phòng khám... + Sổ hồng hoàn công đầy đủ, công chứng ngay. + A/C quan tâm vào zalo em gửi nhiều sản phẩm xem. MST. VThu12. Thu gọn Liên hệ: SĐT 1 090 683 **** Hiện số",,,,,,,,,4.0,0,165.28,4.0
306268528,11,Chính chủ bán nhà q.11 hẻm thông 3 tháng 2 - ngang 6m cực thoáng - chỉ 4.28 tỷ!,"4,28 tỷ",4.28,"158,52 triệu/m²",27.0,Quận 11,"Đ. Lò Siêu, P. 12, Q. 11, Tp. Hồ Chí Minh",2.0,2.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306268528,"CHÍNH CHỦ BÁN NHÀ Q.11 HẺM THÔNG 3 THÁNG 2 - NGANG 6M CỰC THOÁNG - CHỈ 4.28 TỶ! Vị trí: Lò Siêu, P.12, Q.11. Vị trí đắc địa với hẻm thông từ trục đường thương hiệu 3 Tháng 2 sang Lò Siêu, di chuyển cực kỳ thuận lợi. Cách vài căn ra MT đường 3/2, và chỉ 2 căn ra MT đường Lò Siêu Mặt Tiền Hẻm: Hẻm thông thoáng, sạch sẽ, nằm trong khu dân trí cao và an ninh tuyệt đối. Xung quanh đầy đủ chợ, trường học và bệnh viện lớn. Diện tích/Kết cấu: 30m2 (Ngang 6m x Dài 5m) Công nhận 27m2. Kết cấu đúc giả chắc chắn, bề ngang rộng 6m giúp ngôi nhà luôn đón ánh sáng và gió tự nhiên. Đặc điểm nổi bật: Nhà có hành lang thông thoáng, không gian bố trí hợp lý. Khu dân cư hiện hữu, không lo quy hoạch, dọn vào ở ngay được. Giá Chào: 4.28 Tỷ đồng (Còn thương lượng). Phân khúc nhà nhỏ trung tâm Quận 11 dưới 5 tỷ có bề ngang lớn như thế này là rất hiếm. Pháp lý: Sổ hồng chính chủ, hoàn công đầy đủ, pháp lý minh bạch, giao dịch nhanh gọn và an toàn. #BánNhàQuận11 #LòSiêu #HẻmThông #Ngang6m #pham_tuan_bds Liên hệ: Phạm Tuấn : 0948292807Zalo) Thu gọn Liên hệ: SĐT 1 094 829 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao",,,,Dân trí cao,,,,,6.0,1,158.52,1.0
306284053,11,Mặt Tiền Hẻm 10M Kinh Doanh Đông - 5 Tầng Full Mới Xây,10 tỷ,10.0,250 triệu/m²,40.0,Quận 11,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306284053,"*MẶT TIỀN HẺM 10M KINH DOANH ĐÔNG 5 Tầng Mới Gần chợ Bình Thới #Quân11 *VỊ TRÍ ĐẸP LƯU THÔNG NHIỀU HƯỚNG DT : vuông vức 40m ( 3m4 x 12m ) + Đúc 1 Trệt 1 lửng 2 lầu & sân thượng trước sau ( mái đúc ).Nội Thất 4PN, , giếng trời... *Sổ mới hoàn công 2025 ** 10ty5 TL Mời Lh - Ly Ngọc : 0866556750 #nhaquan11 Biết ơn & trân trọng ! Liên hệ: SĐT 1 086 655 **** Hiện số Thông tin chi tiết Mặt tiền 4m",,4m,,,,,,,4.0,1,250.0,4.0
306287850,11,Nhà 4 tầng 5.5x12m cạnh Đầm Sen. Chỉ 10 tỷ x,10 tỷ,10.0,"151,52 triệu/m²",66.0,Quận 11,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306287850,"Siêu phẩm ngay Trung tâm Q11- cạnh Đầm Sen - Tân Phú- Q10 * 5.5x12m * nhà thiết kế hiện đại, full nội thất sang trọng. 4PN, 1 phòng thờ,  Khách, Bếp, Ban Công, Thuận tiện khách mua vừa ở vừa kinh doanh,  ... *Pháp lý: sổ hồng riêng, công chứng trong ngày. LH: Mai- xem nhà thực tế Liên hệ: SĐT 1 070 266 **** Hiện số",,,,,,,,,5.5,0,151.52,4.0
306287827,11,[BÁN NHÀ QUẬN 11] Sát mặt tiền 3/2 nhà đẹp vuông A4 giá hiếm khó tìm Đường Trần Quý,"5,3 tỷ",5.3,"203,85 triệu/m²",26.0,Quận 11,"Đ. Trần Quý, P. 6, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,26/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306287827,"[BÁN NHÀ QUẬN 11] Sát mặt tiền 3/2 nhà đẹp vuông A4 giá hiếm khó tìm Đường Trần Quý Lê Đại Hành Tân Phước 3/2 diện tích 26m² 4 tầng 3.25m x 8m giá 5.3 tỷ Phường 6 Quận 11 Nhà BTCT kiên cố: 1 trệt 2 lầu + sân thượng, 4PN 2WC, có thể cải tạo lại thành 2PN lớn hẻm ba gác 3m sạch đẹp thông thẳng ra 3/2. Vị trí đắc địa gần Lê Đại Hành, Lý Thường Kiệt, sát ranh Quận 5. Sổ vuông vức, hoàn công đầy đủ, pháp lý chuẩn công chứng ngay. Liên hệ: Phạm Tuấn 0948292807z.a.l.o) #banhatranquy #quan11 #nhachinhchu #batdongsansaigon #bannhatrungtam #sohongchinhchu Thu gọn Liên hệ: SĐT 1 094 829 **** Hiện số",,,,,,,,,3.25,0,203.85,3.5
306276231,11,"Lạc long quân 5,3 x 11 đường 8m - ô tô ngủ nhà nhỉnh 10 tỷ .","10,2 tỷ",10.2,204 triệu/m²,50.0,Quận 11,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306276231,"+ 1/ Lạc Long Quân ngay Vòng Xoay Đầm Sen , Lãnh Binh Thăng , 3/2 sầm uất Trung Tâm . + Gần BV Chợ Rẫy , ĐHYĐ , ĐH Bách Khoa , đường trước nhà 8m xe tải thông vi vu . + Kết cấu 4 tầng 50m2 , Dts 152,7m2 , 4 phòng ngủ rộng thoáng có ban công lấy sáng và 5wc . + Sổ hồng riêng chính chủ , chuẩn pháp lý , giao dịch ngay . + 0911440124 Alo Tuyền xem nhà và làm việc chính chủ . Nhà Thật - Hình Thật - Giá Thật . Liên hệ: SĐT 1 091 144 **** Hiện số Thông tin chi tiết Mặt tiền 8m",,8m,,,,,,,5.3,1,204.0,4.0
306287469,11,"Bán Nhà Hẻm Nhựa 7m, Lạc Long Quân, P.Bình Thới (P3 Cũ), Quận 11, 9.6Tỷ, 40m2(4x10), 6Tầng","9,6 tỷ",9.6,240 triệu/m²,40.0,Quận 11,"Đ. Lạc Long Quân, P. 3, Q. 11, Tp. Hồ Chí Minh",5.0,5.0,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306287469,"- NHÀ ĐẸP - HẺM NHỰA 7M - KHU PHÂN LÔ - GIÁP QUẬN 10, TÂN BÌNH - ĐƯỜNG LẠC LONG QUÂN - P.BÌNH THỚI (P.3 cũ) - Diện tích 40m2 - (4x10) - 6 tầng sân thượng, 5PN, 4WC, nội thất cao cấp, nhà mới vào ở ngay - Tiện ở, cho thuê, kinh doanh, mở văn phòng Công ty - Vị trí l V.I.P, khu toàn nhà cao tầng, an ninh, dân trí cao, thông các đường lớn Bình Thới, Lãnh Binh Thăng, Hoà Bình, CV Đầm Sen - Giá 9,6 tỷ thương lượng - Nhà thật-Giá chính chủ-Pháp lý chuẩn - ĐT/Zalo: Bạch Thư 0937511951 xem nhà Thu gọn Liên hệ: SĐT 1 093 751 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Dân trí cao, Phân lô liền kề",,4m,,"Dân trí cao, Phân lô liền kề",,,,,4.0,1,240.0,6.0
306283786,11,Căn duy nhất bán MT 281 Lý thường kiệt p15 q10. 4x27 Cn: 110m2. 3 tầng 21.5 tỷ BL,"21,5 tỷ",21.5,"195,45 triệu/m²",110.0,Quận 11,"P. Lý Thường Kiệt, P. 15, Q. 11, Tp. Hồ Chí Minh",5.0,5.0,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306283786,"BÁN NHÀ LÝ THƯỜNG KIỆT P15, QUẬN 11 | DT DÀI 27M GIÁ TỐT Vị trí: Đường 281 Lý Thường Kiệt, P15, Q11 Khu vực sầm uất, gần Quận 10, Tân Bình, tiện ở kinh doanh cho thuê. Diện tích: 4 x 27m (khuôn đất đẹp, nhà dài hiếm) Kết cấu: 1 trệt 2 lầu Công năng: 5 phòng ngủ 3 WC Nhà chắc chắn, vào ở ngay hoặc cải tạo theo nhu cầu. Giá chào: 23 tỷ Chốt nhanh: 21.5 tỷ (bớt lộc cho khách thiện chí) Pháp lý rõ ràng Khu dân cư đông, thuận tiện kinh doanh nhiều ngành nghề Liên hệ: SĐT 1 077 345 **** Hiện số",,,,,,,,,4.0,0,195.45,3.0
306281057,11,"Bán nhà mặt tiền quận 11 ngay vách quận 10-dt:4x12m, 4 tầng-giá 11.5 tỷ tl","11,5 tỷ",11.5,"239,58 triệu/m²",48.0,Quận 11,"Đ. Nguyễn Chí Thanh, P. 1, Q. 11, Tp. Hồ Chí Minh",4.0,4.0,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306281057,"Vị trí nhà mặt tiền tiện kinh doanh nhiều ngành nghề, gần trung tậm, các tuyến đường 3/2, Hồng Bàng giao thông thuận tiện Dt:4x12m vuông vức Kết cấu: 4 Tầng Có hẻm sau thông thoáng Nhà mặt tiền hiếm có trong khu vực, nhà mới dọn vào ở ngay, giá tốt so với thị trường Giá 11.5 Tỷ TL Liên hệ: SĐT 1 091 750 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Giao thông thuận lợi",,,,Giao thông thuận lợi,,,,,4.0,1,239.58,4.0
306286014,11,"Bán nhà riêng 113 Thái Phiên, 9,7 tỷ, 39,6m2, 4PN, 2WC, 3 tầng, hướng Đông","9,7 tỷ",9.7,"244,95 triệu/m²",39.6,Quận 11,"Đ. Thái Phiên, P. 1, Q. 11, Tp. Hồ Chí Minh",113.0,113.0,25/12/2025,https://meeyland.com/ban-nha-rieng-quan-11-ho-chi-minh-i1223/306286014,"Nhà riêng tại 113 Thái Phiên, Phường 1, Quận 11, Hồ Chí Minh là một lựa chọn lý tưởng cho những ai tìm kiếm không gian sống thoải mái và tiện nghi. - Diện tích 39,6m2 với 3 tầng, 4 phòng ngủ và 2 phòng tắm. - Giá bán 9,7 tỷ VND, phù hợp với nhu cầu của nhiều gia đình. - Nội thất cơ bản đầy đủ với điều hòa, tủ lạnh, giường... Ưu điểm: - Ngõ vào rộng 16m, thuận tiện cho xe ô tô di chuyển. - Mặt tiền rộng 16m, thích hợp cho việc kinh doanh. - Pháp lý đầy đủ, đảm bảo an tâm cho người mua. Tiện ích xung quanh: - Gần bệnh viện Trưng Vương, bệnh viện Chợ Rẫy, bệnh viện chuyên khoa ngoại thần kinh quốc tế. - Siêu thị Winmart+, Bách hóa xanh Thái Phiên, thực phẩm sạch Lekhamart. - Công viên Dương Đình Nghệ, công viên Chung cư Bình Thới, công viên nước Đầm Sen. - Trường mẫu giáo Hương Sen. Liên hệ để biết thêm thông tin chi tiết và sắp xếp xem nhà qua số điện thoại 0918345851 và liên hệ A Trung. Thu gọn Liên hệ: SĐT 1 091 834 **** Hiện số Thông tin chi tiết Mặt tiền 16m Hướng ban công Đông Ưu điểm BĐS Mặt tiền rộng",,16m,,Mặt tiền rộng,,,Đông,,16.0,1,244.95,3.0
