id,Page,Title,Price_Raw,Price_Billion,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description
306216360,2,"Hẻm xe hơi gần chợ Phạm Văn Hai 4 phòng ngủ xây 3 tầng, nhà mới đẹp, gần 50m2, chỉ hơn 7,6 tỷ","7,6 tỷ",7.6,48.0,Huyện Hêm,Xem thêm,4.0,4.0,17/12/2025,https://meeyland.com/ban-nha-rieng-tan-binh-ho-chi-minh-i1223/306216360,
306055349,2,"Mặt tiền Đức Hòa Thượng nhà kinh doanh, kho xưởng giá sốc chỉ 4,15 tỷ","4,15 tỷ",4.15,288.0,Huyện Hêm,Xem thêm,,,17/12/2025,https://meeyland.com/ban-nha-mat-pho-hoc-mon-ho-chi-minh-i1323/306055349,
306055535,2,"Bán đất nở hậu đẹp 96m2 tại Củ Chi, thành phố Hồ Chí Minh, sổ hồng riêng, đường ô tô",,,99.84,Huyện Hêm,Xem thêm,,,17/12/2025,https://meeyland.com/ban-dat-cu-chi-ho-chi-minh-i1123/306055535,
305225557,3,"Bán nhà mặt tiền đường 9 phường An Phú, quận 2, giá 14,6 tỷ","14,6 tỷ",14.6,87.5,Huyện Hêm,Xem thêm,2.0,2.0,17/12/2025,https://meeyland.com/ban-nha-mat-pho-thu-duc-ho-chi-minh-i1323/305225557,
306089231,3,"Bán đất đường 20m phường Bình Trưng Đông Quận 2 giá 12, 5 tỷ","12,5 tỷ",12.5,100.0,Huyện Hêm,Xem thêm,,,17/12/2025,https://meeyland.com/ban-dat-thu-duc-ho-chi-minh-i1123/306089231,
302387485,3,"Bán nhà 2 mặt tiền Hoàng Hữu Nam, Long Thạnh Mỹ, Thủ Đức, giá 7 tỷ",7 tỷ,7.0,75.0,Huyện Hêm,Xem thêm,2.0,2.0,17/12/2025,https://meeyland.com/ban-nha-mat-pho-thu-duc-ho-chi-minh-i1323/302387485,
306211250,3,"Nhà Lô Tư, Bình Tân 2 tầng hẻm 6m gần mặt tiền","5,65 tỷ",5.65,51.0,Huyện Hưng Hoà A,"Đ. Lô Tư, P. Bình Hưng Hoà A, Q. Bình Tân, Tp. Hồ Chí Minh",3.0,3.0,17/12/2025,https://meeyland.com/ban-nha-rieng-binh-tan-ho-chi-minh-i1223/306211250,
306215831,3,"Chủ nhà định cư, cần bán gấp nhà đường Xô Viết Nghệ Tĩnh, giá ngộp",4 tỷ,4.0,44.0,Huyện Hệ Tĩnh,"Đ. Xô Viết Nghệ Tĩnh, P. 19, Q. Bình Thạnh, Tp. Hồ Chí Minh",3.0,3.0,17/12/2025,https://meeyland.com/ban-nha-rieng-binh-thanh-ho-chi-minh-i1223/306215831,
303527309,3,"Bán đất hẻm ô tô đường 12 Cát Lái, quận 2, kề bên chợ, giá 10,5 tỷ","10,5 tỷ",10.5,161.4,Huyện Hêm,Xem thêm,,,17/12/2025,https://meeyland.com/ban-dat-thu-duc-ho-chi-minh-i1123/303527309,
306051672,3,"Nhà 1 trệt 1 lầu, 49m² sổ hồng riêng, giảm sốc còn 4.49 tỷ tại Hiệp Thành, Quận 12","4,49 tỷ",4.49,52.0,Huyện Hêm,Xem thêm,2.0,2.0,17/12/2025,https://meeyland.com/ban-nha-rieng-quan-12-ho-chi-minh-i1223/306051672,
303033117,3,"Bán đất hẻm ô tô đường Ung Văn Khiêm, phường 25, Bình Thạnh, giá 16 tỷ",16 tỷ,16.0,117.3,Huyện Hêm,Xem thêm,,,17/12/2025,https://meeyland.com/ban-dat-binh-thanh-ho-chi-minh-i1123/303033117,
306051254,3,"Quận 1, nhà 4 tầng mới đẹp, cách Bùi Viện 100m, thu nhập 25 triệu/tháng, giảm sâu còn 8 tỷ",8 tỷ,8.0,25.2,Quận  1,"Đ. Bùi Viện, P. Phạm Ngũ Lão, Q. 1, Tp. Hồ Chí Minh",2.0,2.0,17/12/2025,https://meeyland.com/ban-nha-rieng-quan-1-ho-chi-minh-i1223/306051254,
306069505,3,"Nhà Gò Vấp sát Phú Nhuận, hẻm ô tô 5m, diện tích 104m2, giá chỉ 11.99 tỷ mua ngay kẻo lỡ","11,99 tỷ",11.99,109.76,Huyện Hồ Chí Minh,"Đ. Nguyễn Kiệm, P. 3, Q. Gò Vấp, Tp. Hồ Chí Minh",,,17/12/2025,https://meeyland.com/ban-nha-rieng-go-vap-ho-chi-minh-i1223/306069505,
303877793,3,"Bán nhà đường 37 Bình Trưng Tây, quận 2, giá 13,2 tỷ","13,2 tỷ",13.2,188.0,Huyện Hêm,Xem thêm,3.0,3.0,17/12/2025,https://meeyland.com/ban-nha-mat-pho-thu-duc-ho-chi-minh-i1323/303877793,
305301643,3,Bán tòa nhà mặt tiền Bùi Hữu Nghĩa Bình Thạnh giá 81 tỷ,81 tỷ,81.0,211.0,Huyện Hêm,Xem thêm,,14.0,17/12/2025,https://meeyland.com/ban-nha-mat-pho-binh-thanh-ho-chi-minh-i1323/305301643,
303331336,3,"Bán nhà mặt tiền đường 16 Hiệp Bình Chánh, Thủ Đức, giá 10 tỷ",10 tỷ,10.0,100.0,Huyện Hêm,Xem thêm,4.0,4.0,17/12/2025,https://meeyland.com/ban-nha-mat-pho-thu-duc-ho-chi-minh-i1323/303331336,
306211896,3,"Bán nhà Mã Lò, Bình Hưng Hòa A diện tích 48m2, giá bán 4,8 tỷ","4,8 tỷ",4.8,48.0,Huyện Hưng Hoà A,"Đ. 21, P. Bình Hưng Hoà A, Q. Bình Tân, Tp. Hồ Chí Minh",2.0,2.0,17/12/2025,https://meeyland.com/ban-nha-rieng-binh-tan-ho-chi-minh-i1223/306211896,
306212054,3,"Gấp bán nhà 115m2 ngang 5.5m 4 lầu hẻm 409 Nguyễn Oanh gần chợ An Nhơn, kinh doanh tốt 15,3 tỷ","15,3 tỷ",15.3,115.0,Huyện Hồ Chí Minh,"Đ. Nguyễn Oanh, P. 17, Q. Gò Vấp, Tp. Hồ Chí Minh",4.0,4.0,17/12/2025,https://meeyland.com/ban-nha-mat-pho-go-vap-ho-chi-minh-i1323/306212054,
303260358,3,"Bán biệt thự 2 mặt tiền Nguyễn Thanh Sơn, Thủ Đức, giá 125 tỷ",125 tỷ,125.0,312.0,Huyện Hêm,Xem thêm,7.0,7.0,17/12/2025,https://meeyland.com/ban-nha-mat-pho-thu-duc-ho-chi-minh-i1323/303260358,
306209496,3,"Bán đất lô cuối cùng bên sông đường số 25 diện tích 64m2, giá 6 tỷ hẻm xe hơi",6 tỷ,6.0,64.0,Huyện Hêm,Xem thêm,,,17/12/2025,https://meeyland.com/ban-dat-thu-duc-ho-chi-minh-i1123/306209496,
306069236,3,"Chào bạn, chúng tôi đang có một căn nhà tuyệt vời để bán tại Quận Thủ Đức, Thành phố Hồ Chí Minh","11,5 tỷ",11.5,80.0,Huyện Hêm,Xem thêm,,,17/12/2025,https://meeyland.com/ban-nha-mat-pho-thu-duc-ho-chi-minh-i1323/306069236,
306050149,3,Nhà 2 tầng hẻm xe hơi 34m2 Quận 6 - Chỉ 4.8 tỷ,"4,8 tỷ",4.8,34.0,Quận  6,"Q. 6, Tp. Hồ Chí Minh",,,17/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306050149,
306007384,3,Chủ kẹt tiền bán gấp nhà trung tâm Quận 5,"4,8 tỷ",4.8,48.0,Quận  5,"Đ. Trần Hưng Đạo, P. 14, Q. 5, Tp. Hồ Chí Minh",,,17/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306007384,
102975834,3,"Bán đất đường Võ Chí Công, phường Phú Hữu, Thủ Đức, giá 29 tỷ",29 tỷ,29.0,645.0,Huyện Hêm,Xem thêm,,,17/12/2025,https://meeyland.com/ban-dat-thu-duc-ho-chi-minh-i1123/102975834,
302387501,3,"Bán đất mặt tiền Hoàng Hữu Nam phường Tân Phú, Thủ Đức, giá 23,5 tỷ","23,5 tỷ",23.5,230.0,Huyện Hêm,Xem thêm,,,17/12/2025,https://meeyland.com/ban-dat-thu-duc-ho-chi-minh-i1123/302387501,
304010498,3,"Bán nhà hẻm xe tải Nguyễn Văn Đậu, quận Phú Nhuận, giá 90 tỷ",90 tỷ,90.0,392.0,Huyện Hêm,Xem thêm,2.0,2.0,17/12/2025,https://meeyland.com/ban-nha-rieng-phu-nhuan-ho-chi-minh-i1223/304010498,
306069251,3,"Nhà xinh xắn tọa lạc tại đường 48, Phường Hiệp Bình, Thủ Đức, sẵn sàng đón chủ mới",4 tỷ,4.0,84.0,TP Thủ Đức,"Đ. 48, P. Hiệp Bình Phước, Tp. Thủ Đức, Tp. Hồ Chí Minh",3.0,3.0,17/12/2025,https://meeyland.com/ban-nha-rieng-thu-duc-ho-chi-minh-i1223/306069251,
301670502,3,"Bán đất chính chủ quận 9, Phú Hữu, giá 129 tỷ",129 tỷ,129.0,1.772,Huyện Hêm,Xem thêm,,,17/12/2025,https://meeyland.com/ban-dat-thu-duc-ho-chi-minh-i1123/301670502,
